model_name,Input_Name,status,rag_top1,rag_candidates,error_message,gt_standard_name,is_correct
qwen3.5:9b,L렌치 세트,error,T렌치세트,"T렌치세트, 기어렌치세트, 공구함세트, 전동공구세트, 육각렌치세트",Expecting value: line 1 column 1 (char 0),육각렌치세트,False
qwen3.5:9b,L렌치세트,error,T렌치세트,"T렌치세트, 소켓렌치세트, 기어렌치세트, 스패너세트, 볼렌치세트",Expecting value: line 1 column 1 (char 0),육각렌치세트,False
qwen3.5:9b,L렌치세트(9pcs),error,조합렌치세트,"조합렌치세트, 클램프미터, 전동공구세트, 육각렌치세트, T렌치세트",Expecting value: line 1 column 1 (char 0),육각렌치세트,False
qwen3.5:9b,L형 랜치세트,error,T렌치세트,"T렌치세트, 기어렌치세트, 공구함세트, 육각렌치세트, 글루스틱",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,L형 렌치세트,error,육각렌치세트,"육각렌치세트, 기어렌치세트, T렌치세트, 공구함세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),육각렌치세트,False
qwen3.5:9b,L형 렌치세트,error,육각렌치세트,"육각렌치세트, 기어렌치세트, T렌치세트, 공구함세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),육각렌치세트,False
qwen3.5:9b,L형 렌치세트(9pcs),error,육각렌치세트,"육각렌치세트, 전동공구세트, 조합렌치세트, 클램프미터, 정밀드라이버세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,L형 렌치센트,error,편구스패너,"편구스패너, 볼렌치세트, 소켓렌치세트, 토크렌치, 와이어스트리퍼",Expecting value: line 1 column 1 (char 0),육각렌치세트,False
qwen3.5:9b,N플러스 보행보조차,error,충전해머드릴,"충전해머드릴, 와이어스트리퍼, 앤드컷팅니퍼, 전동드릴, 전선릴",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,OS-265,error,SDS드릴비트,"SDS드릴비트, 실리콘건, 충전임팩트드라이버, 정밀드라이버세트, 배터리팩",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,PIPE렌치,error,파이프렌치,"파이프렌치, 카운터싱크, 볼트컷터, 펜치, 장도리",Expecting value: line 1 column 1 (char 0),파이프렌치,False
qwen3.5:9b,PVC 카타,error,PVC컷터,"PVC컷터, 전동공구세트, 전동압착기, 공구함세트, SDS드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,PVC카타,error,PVC컷터,"PVC컷터, 건타카, 타카핀, 에어타카, 전동타카",Expecting value: line 1 column 1 (char 0),PVC컷터,False
qwen3.5:9b,PVC카터,error,PVC컷터,"PVC컷터, 목공용드릴비트, 충전임팩트드라이버, 철공용드릴비트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,PVC커타,error,PVC컷터,"PVC컷터, SDS드릴비트, 전동공구세트, 공구함세트, 전동압착기",Expecting value: line 1 column 1 (char 0),PVC컷터,False
qwen3.5:9b,PVC타카,error,PVC컷터,"PVC컷터, 목공용드릴비트, SDS드릴비트, 공구함세트, 고속절단기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,SB 수평,error,수평기,"수평기, 센터펀치, SDS드릴비트, 직소기, 전동압착기",Expecting value: line 1 column 1 (char 0),수평기,False
qwen3.5:9b,SDS 기리,error,SDS드릴비트,"SDS드릴비트, 전지가위, 보안경, 전동압착기, 납볼망치",Expecting value: line 1 column 1 (char 0),SDS드릴비트,False
qwen3.5:9b,SDS 앙카드릴,error,SDS드릴비트,"SDS드릴비트, 임팩트드릴, 그립망치, 전지가위, 납볼망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,SDS기리 (14×160),error,SDS드릴비트,"SDS드릴비트, 육각렌치세트, 전동공구세트, 기어렌치세트, 비트세트",Expecting value: line 1 column 1 (char 0),SDS드릴비트,False
qwen3.5:9b,SDS기리 (17×210),error,SDS드릴비트,"SDS드릴비트, 전동공구세트, 별렌치세트, 육각렌치세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,SDS척,error,SDS드릴비트,"SDS드릴비트, 전지가위, 전동압착기, 다이스세트, 수평기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,T렌치 세트,error,T렌치세트,"T렌치세트, 기어렌치세트, 육각렌치세트, 공구함세트, 스패너세트",Expecting value: line 1 column 1 (char 0),T렌치세트,False
qwen3.5:9b,T자,error,타카,"타카, 손타카, 장도리, 줄자, 스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,T핸드 드라이버,error,T핸드드라이버,"T핸드드라이버, 드라이버세트, 드라이버, 핸드카트, 정밀드라이버세트",Expecting value: line 1 column 1 (char 0),T핸드드라이버,False
qwen3.5:9b,T핸드드라이버,error,T핸드드라이버,"T핸드드라이버, 드라이버세트, 드라이버, 핸드카트, 정밀드라이버세트",Expecting value: line 1 column 1 (char 0),T핸드드라이버,False
qwen3.5:9b,T형 드라이버핸들,error,드라이버세트,"드라이버세트, 드라이버, 양용드라이버, 끌세트, 정밀드라이버세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,USB몰래카메라탐지기,error,SDS드릴비트,"SDS드릴비트, 전자산업용니퍼, 충전임팩트드라이버, 정밀드라이버세트, 배터리팩",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,VIP 공구세트 (20PCS),error,정밀드라이버세트,"정밀드라이버세트, 전동공구세트, 고속절단기, SDS드릴비트, 안전로프",Expecting value: line 1 column 1 (char 0),공구세트,False
qwen3.5:9b,X100Ti,error,전자산업용니퍼,"전자산업용니퍼, 비트세트, 정밀드라이버세트, 전동공구세트, 실리콘건",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,[고장]그라인더,error,앤드컷팅니퍼,"앤드컷팅니퍼, 쇠지렛대, 와이어스트리퍼, 굽은노즈플라이어, 전동드라이버",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,[보쉬]테이블쏘(10인치),error,테이블톱,"테이블톱, 고무망치, 편구스패너, 타일컷터, 쇠지렛대",Expecting value: line 1 column 1 (char 0),테이블톱,False
qwen3.5:9b,bosch,error,볼렌치,"볼렌치, 타카, 펜치, 장도리, 공구함",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,bosch2(무선전동드릴),error,정밀드라이버세트,"정밀드라이버세트, 전동공구세트, 드라이버세트, 고속절단기, 철공용드릴비트",Expecting value: line 1 column 1 (char 0),충전드릴,False
qwen3.5:9b,bosch3(무선전동드릴),error,정밀드라이버세트,"정밀드라이버세트, 드라이버세트, 전동공구세트, 고속절단기, 철공용드릴비트",Expecting value: line 1 column 1 (char 0),충전드릴,False
qwen3.5:9b,led 작업등,error,전지가위,"전지가위, 전동압착기, 석고대패, 전동공구세트, 공구세트",Expecting value: line 1 column 1 (char 0),LED작업등,False
qwen3.5:9b,led손전등,error,공구세트,"공구세트, 송풍기, 드릴비트세트, 손타카, 직각자",Expecting value: line 1 column 1 (char 0),LED손전등,False
qwen3.5:9b,pvc파이프커터,error,PVC컷터,"PVC컷터, SDS드릴비트, 목공용드릴비트, 정밀드라이버세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),PVC컷터,False
qwen3.5:9b,ttc 펜치(6인치),error,소켓렌치세트,"소켓렌치세트, 스패너세트, 만능렌치, 전동공구세트, 편구스패너",Expecting value: line 1 column 1 (char 0),펜치,False
qwen3.5:9b,usb 충전식 드라이버,error,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 드라이버세트, 철공용드릴비트",Expecting value: line 1 column 1 (char 0),전동드라이버,False
qwen3.5:9b,utp케이블타카,error,전동타카,"전동타카, 건타카, 육각렌치, 장도리, 빠루망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,ㄷ자형 타카,error,플라이어,"플라이어, 굽은노즈플라이어, 라쳇렌치세트, 핀펀치, 플라이어렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,ㄷ형 타카핀,error,핀펀치,"핀펀치, 플라이어, 굽은노즈플라이어, 옵셋렌치, 플라이어렌치",Expecting value: line 1 column 1 (char 0),타카핀,False
qwen3.5:9b,가스 검지기,error,가스토치,"가스토치, 석고대패, 고속절단기, 공구세트, 철공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가스 누설 측정기,error,가스토치,"가스토치, 고속절단기, 라돈측정기, 클램프미터, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가스검지기,error,가스토치,"가스토치, 고속절단기, 정밀드라이버세트, 석고대패, 라돈측정기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가스탐지기,error,가스토치,"가스토치, 정밀드라이버세트, 라돈측정기, 고속절단기, 석고대패",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가스토치,error,가스토치,"가스토치, 빠루망치, 에어건, 그립망치, 돌망치",Expecting value: line 1 column 1 (char 0),가스토치,False
qwen3.5:9b,가스토치(휴대용) 1개,error,가스토치,"가스토치, 전동공구세트, 공구세트, 고속절단기, 드릴비트세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가열총(열풍기),error,드릴비트,"드릴비트, 볼트컷터, 송풍기, 가스토치, 석고대패",Expecting value: line 1 column 1 (char 0),열풍기,False
qwen3.5:9b,가위,error,스패너,"스패너, 손타카, 절단석, 전지가위, 돌망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가위(고지가위),error,그립망치,"그립망치, 납볼망치, 돌망치, 목공줄, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가위(다목적),error,다목적가위,"다목적가위, 전지가위, 납볼망치, 고지가위, 직각자",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가위(양손),error,손타카,"손타카, 목공줄, 절단석, 스패너세트, 납볼망치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가위(양손_)대(자루),error,전동타카,"전동타카, 만능렌치, 빠루망치, 고무망치, 편구스패너",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가위류,error,그립망치,"그립망치, 돌망치, 장도리, 빠루망치, 만능렌치",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정?차량용 공구세트,error,정밀드라이버세트,"정밀드라이버세트, 공구세트, 전동공구세트, 공구함세트, 목공용드릴비트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정사다리 3단,error,A형사다리,"A형사다리, 사다리, 다림추, 끌세트, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 공구 세트,error,공구함세트,"공구함세트, 육각렌치세트, 공구세트, 전동공구세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 공구세트,error,공구함세트,"공구함세트, 공구세트, 전동공구세트, 육각렌치세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),공구세트,False
qwen3.5:9b,가정용 공구세트,error,공구함세트,"공구함세트, 공구세트, 전동공구세트, 육각렌치세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),공구세트,False
qwen3.5:9b,가정용 공구세트 #25PCS,error,정밀드라이버세트,"정밀드라이버세트, 전동공구세트, SDS드릴비트, 공구세트, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,"가정용 공구세트 (예약시 전화주세요 02-2241-5084) 2박3일 1,000원",error,냉동라쳇렌치,"냉동라쳇렌치, 버니어캘리퍼스, 앤드컷팅니퍼, 충전해머드릴, 다이아고날플라이어",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 공구세트18pcs,error,고속절단기,"고속절단기, 공구함세트, 목공용드릴비트, 전동공구세트, 정밀드라이버세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 공구세트20pcs,error,목공용드릴비트,"목공용드릴비트, 공구함세트, 철공용드릴비트세트, 정밀드라이버세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 공구셋트 1개,error,소켓렌치세트,"소켓렌치세트, 전동공구세트, 스패너세트, 기어렌치세트, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 기본공구세트,error,공구함세트,"공구함세트, 육각렌치세트, 정밀드라이버세트, 전동공구세트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 미니드릴 Set,error,공구함세트,"공구함세트, 정밀드라이버세트, 전동공구세트, 공구세트, 육각렌치세트",Expecting value: line 1 column 1 (char 0),충전드릴,False
qwen3.5:9b,가정용 사다,error,납볼망치,"납볼망치, 전지가위, 돌망치, 손타카, 공구함",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 사다리,error,A형사다리,"A형사다리, 사다리, 다림추, 전지가위, 수평기",Expecting value: line 1 column 1 (char 0),사다리,False
qwen3.5:9b,가정용 소형 드릴,error,전선릴,"전선릴, 와이어스트리퍼, 편구스패너, 쇠지렛대, 타일컷터",Expecting value: line 1 column 1 (char 0),전동드릴,False
qwen3.5:9b,가정용 일반 2단사다리,error,A형사다리,"A형사다리, 사다리, 끌세트, 전동공구세트, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 일반 3단사다리,error,A형사다리,"A형사다리, 사다리, 끌세트, 전동공구세트, 다림추",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용 절단기,error,그립망치,"그립망치, 절단석, 돌망치, 납볼망치, 전지가위",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용공구 세트,error,육각렌치세트,"육각렌치세트, 공구함세트, 고지가위, 조합렌치세트, 전동공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용공구세트,error,육각렌치세트,"육각렌치세트, 공구함세트, 고지가위, 전동공구세트, 공구세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용공구세트(18pcs),error,육각렌치세트,"육각렌치세트, SDS드릴비트, 정밀드라이버세트, 전동공구세트, 공구함세트",Expecting value: line 1 column 1 (char 0),공구세트,False
qwen3.5:9b,가정용공구세트(25pcs),error,육각렌치세트,"육각렌치세트, 공구함세트, 정밀드라이버세트, 전동공구세트, SDS드릴비트",Expecting value: line 1 column 1 (char 0),공구세트,False
qwen3.5:9b,가정용공구셋트,error,전지가위,"전지가위, 납볼망치, 기어렌치세트, 소켓렌치세트, 조합렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용공구함세트,error,공구함세트,"공구함세트, 육각렌치세트, 공구세트, 조합렌치세트, 기어렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용사다리,error,A형사다리,"A형사다리, 사다리, 다림추, 전지가위, 수평기",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용일반공구세트,error,육각렌치세트,"육각렌치세트, 공구함세트, 전동공구세트, 정밀드라이버세트, 조합렌치세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,가정용전동공구세트,error,전동공구세트,"전동공구세트, 정밀드라이버세트, 육각렌치세트, 공구세트, 공구함세트",Expecting value: line 1 column 1 (char 0),,
qwen3.5:9b,각도조절 작업용 LED 조명,error,LED투광기,"LED투광기, LED손전등, LED작업등, 라돈측정기, 레이저수평기",Expecting value: line 1 column 1 (char 0),,
