model_name,Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
granite4.1:8b,30M 작업닐선,success,LED작업등,"LED작업등, 전선릴, 적외선온도계, 전자산업용니퍼, 목공줄, 목공용접톱, 케이블컷터, 충전드릴, 충전해머드릴, 목공용드릴비트, 타일컷터, 목공톱, 롱노즈플라이어, 점프케이블, 철공용드릴비트세트",전선릴,,,,False,전선릴,True
granite4.1:8b,30m 줄자,success,줄자,"줄자, 목공줄, 직각자, 자전거펌프, 임팩트드릴, 전자산업용니퍼, 전선릴, 사다리, 클램프미터, 충전드릴, 볼트컷터, A형사다리, 타일컷터, 절단석, 고속절단기",줄자,,,30m,False,줄자,True
granite4.1:8b,30m작업닐선,success,LED작업등,"LED작업등, 전선릴, 전자산업용니퍼, 적외선온도계, 목공줄, 목공용접톱, 케이블컷터, 목공용드릴비트, 롱노즈플라이어, 충전드릴, 타일컷터, 목공톱, 충전해머드릴, 철공용드릴비트, 철공용드릴비트세트",전선릴,,,,False,,
granite4.1:8b,3M줄자,success,줄자,"줄자, 목공줄, 직각자, 자전거펌프, 볼트컷터, 임팩트드릴, 전자산업용니퍼, 클램프미터, 전선릴, 전동드릴, 충전해머드릴, 충전드릴, 케이블컷터, 목공용드릴비트, 사다리",줄자,,,,False,줄자,True
granite4.1:8b,3공펀치,success,핀펀치,"핀펀치, 센터펀치, 목공톱, 목공줄, 공구함, 펜치, 공구세트, 그립망치, 망치, 파이프렌치, 렌치, 목공용접톱, 전동공구세트, 볼렌치, 고무망치",핀펀치,,,,False,,
granite4.1:8b,3단 사다리,success,사다리,"사다리, A형사다리, 절단석, 고속절단기, 다목적가위, 실리콘건, 다림추, 배터리팩, 다이스세트, 점프케이블, 대패, 로터리해머드릴, 콘크리트용드릴비트, 타일컷터, 콘크리트니퍼",사다리,,,,False,사다리,True
granite4.1:8b,3단 사다리(접이식),success,사다리,"사다리, A형사다리, 접톱, 목공용접톱, 절단석, 고속절단기, 다이아고날플라이어, 다이스세트, 다목적가위, 와이어스트리퍼, 플라이어렌치, 플라이어, 점프케이블, 레이저거리측정기, 플라이어세트",사다리,,,,False,사다리,True
granite4.1:8b,3단매트,success,절단석,"절단석, 고속절단기, 세트, 드릴비트세트, 핸드카트, 콘크리트드릴비트세트, 비트세트, 탭세트, 공구세트, 드릴비트, 볼트컷터, 콘크리트용드릴비트, 끌세트, T렌치세트, 별렌치세트",세트,,,,False,,
granite4.1:8b,3단사다리,success,사다리,"사다리, A형사다리, 절단석, 고속절단기, 다목적가위, 실리콘건, 대패, 배터리팩, 다이스세트, 다림추, 로터리해머드릴, 타일컷터, 레이저거리측정기, 콘크리트드릴비트세트, 점프케이블",A형사다리,,,,False,사다리,False
granite4.1:8b,3단핸드카트,success,핸드카트,"핸드카트, T핸드드라이버, 전동타카, 고속절단기, 절단석, 타카, 손타카, 드릴비트, SDS드릴비트, 드릴비트세트, 에어타카, 타카핀, 건타카, 드라이버세트, 볼트컷터",핸드카트,,,,False,,
granite4.1:8b,4구 코드릴,success,충전드릴,"충전드릴, 전동드릴, 드릴비트, 해머드릴, 임팩트드릴, 드릴비트세트, 충전해머드릴, 목공용드릴비트, SDS드릴비트, 철공용드릴비트, 로터리해머드릴, 공구함, 콘크리트용드릴비트, 전선릴, 철공용드릴비트세트",전선릴,,,,False,전선릴,True
granite4.1:8b,4단 A형사다리,success,A형사다리,"A형사다리, 사다리, 원형톱, 고속절단기, 절단석, 다목적가위, F클램프, 다이아고날플라이어, 실리콘건, 다림추, 다이스세트, 배터리팩, 플라이어렌치, 목공줄, 와이어스트리퍼",A형사다리,,,,False,,
granite4.1:8b,4단 사다리,success,사다리,"사다리, A형사다리, 절단석, 고속절단기, 다목적가위, 실리콘건, 다림추, 배터리팩, 점프케이블, 다이스세트, 와이어스트리퍼, 타일컷터, F클램프, 전동타카, 플라이어렌치",사다리,,,,False,사다리,True
granite4.1:8b,4단 접이식 사다리,success,사다리,"사다리, A형사다리, 접톱, 고속절단기, 절단석, 목공용접톱, 플라이어렌치, 다목적가위, 다이아고날플라이어, 다이스세트, 와이어스트리퍼, 플라이어세트, 플라이어, 점프케이블, 레이저거리측정기",사다리,,,,False,,
granite4.1:8b,4단사다리,success,사다리,"사다리, A형사다리, 절단석, 고속절단기, 다목적가위, 실리콘건, 다림추, 배터리팩, 다이스세트, 타일컷터, 와이어스트리퍼, 점프케이블, F클램프, 대패, 에어건",사다리,,,,False,사다리,True
granite4.1:8b,4단접이식사다리(다목적용),success,사다리,"사다리, 다목적가위, A형사다리, 목공용접톱, 접톱, 다림추, 다이스세트, 다이아고날플라이어, 목공용드릴비트, 목공톱, 고속절단기, 목공줄, 절단석, 콘크리트용드릴비트, 양용드라이버",A형사다리,,,,False,,
granite4.1:8b,4방항 냉동라쳇,success,냉동라쳇렌치,"냉동라쳇렌치, 라쳇렌치세트, 전동타카, 전동드릴, 전동드라이버, 전동공구세트, 전동압착기, 방진마스크, 라돈측정기, 플라이어렌치, 공구함, 공구함세트, 먹통, 로터리해머드릴, 열화상카메라",냉동라쳇렌치,,,,False,냉동라쳇렌치,True
granite4.1:8b,4방향 냉동라쳇,success,냉동라쳇렌치,"냉동라쳇렌치, 라쳇렌치세트, 전동드릴, 전동타카, 전동드라이버, 전동공구세트, 방진마스크, 전동압착기, 라돈측정기, 플라이어렌치, 만능렌치, 로터리해머드릴, 소켓렌치세트, 열화상카메라, 조합렌치세트",냉동라쳇렌치,,,,False,냉동라쳇렌치,True
granite4.1:8b,4인용파라솔세트,success,세트,"세트, 플라이어세트, 라쳇렌치세트, 탭세트, 드라이버세트, 공구세트, 끌세트, 철공용드릴비트세트, 비트세트, 스패너세트, T렌치세트, 공구함세트, 별렌치세트, 볼렌치세트, 전동공구세트",세트,,,,False,,
granite4.1:8b,4인치 그라인더,success,앵글그라인더,"앵글그라인더, 그립망치, 전기인두, 샌더, 플라이어렌치, 바이스그립플라이어, 플라이어, 냉동라쳇렌치, 육각렌치, 만능렌치, 핀펀치, 기어렌치세트, 렌치, 전동드라이버, T핸드드라이버",앵글그라인더,,,4인치,False,앵글그라인더,True
granite4.1:8b,4인치 절단석(A형),success,절단석,"절단석, A형사다리, 고속절단기, 연마석, 원형톱, 석고대패, 앵글그라인더, 전기인두, 육각렌치, 직각자, 핀펀치, 망치, 커터칼, 돌망치, 플라이어렌치",절단석,,,4인치,False,,
granite4.1:8b,50m 줄자,success,줄자,"줄자, 목공줄, 직각자, 자전거펌프, 임팩트드릴, 사다리, 전자산업용니퍼, 목공용드릴비트, A형사다리, 수평기, 볼트컷터, 목공톱, 케이블컷터, 클램프미터, 충전드릴",줄자,,,50m,False,줄자,True
granite4.1:8b,50m릴선(작업선),success,전선릴,"전선릴, LED작업등, 적외선온도계, 목공용드릴비트, 목공줄, 충전드릴, 전동드릴, 철공용드릴비트, 임팩트드릴, 전자산업용니퍼, 드릴비트, 해머드릴, 충전해머드릴, 철공용드릴비트세트, 드릴비트세트",전선릴,,,,False,전선릴,True
granite4.1:8b,5단 사다리,success,사다리,"사다리, A형사다리, 절단석, 고속절단기, 다목적가위, 실리콘건, 다림추, 다이스세트, 배터리팩, 로터리해머드릴, 다이아고날플라이어, 쇠톱, 점프케이블, 와이어스트리퍼, 콘크리트니퍼",사다리,,,,False,사다리,True
granite4.1:8b,6각 렌치,success,육각렌치,"육각렌치, 육각렌치세트, 렌치, 만능렌치, 옵셋렌치, 별렌치세트, 볼렌치, 몽키렌치, 냉동라쳇렌치, 라쳇렌치세트, 소켓렌치세트, 토크렌치, 조합렌치세트, 플라이어렌치, 볼렌치세트",육각렌치,,,,False,육각렌치,True
granite4.1:8b,6각 링고리 세트,success,육각렌치세트,"육각렌치세트, 세트, 비트세트, 탭세트, 공구세트, 끌세트, 콘크리트드릴비트세트, 스패너세트, 기어렌치세트, 드릴비트세트, 별렌치세트, 전동공구세트, 다이스세트, 공구함세트, 볼렌치세트",육각렌치세트,,,,False,,
granite4.1:8b,6각렌치세트 1개,success,육각렌치세트,"육각렌치세트, 육각렌치, 별렌치세트, 소켓렌치세트, 라쳇렌치세트, 조합렌치세트, 볼렌치세트, 기어렌치세트, T렌치세트, 렌치, 만능렌치, 옵셋렌치, 세트, 냉동라쳇렌치, 몽키렌치",육각렌치세트,,,,False,,
granite4.1:8b,6각렌치세트 9개,success,육각렌치세트,"육각렌치세트, 육각렌치, 별렌치세트, 소켓렌치세트, 조합렌치세트, 라쳇렌치세트, 기어렌치세트, 볼렌치세트, T렌치세트, 렌치, 만능렌치, 옵셋렌치, 세트, 냉동라쳇렌치, 몽키렌치",육각렌치세트,,,,False,육각렌치세트,True
granite4.1:8b,6단 사다리,success,사다리,"사다리, A형사다리, 절단석, 고속절단기, 다목적가위, 실리콘건, 다이스세트, 배터리팩, 다림추, 육각렌치, 로터리해머드릴, 목공줄, 다이아고날플라이어, 점프케이블, 쇠톱",사다리,,,,False,,
granite4.1:8b,8인치 펜치,success,펜치,"펜치, 렌치, 망치, 핀펀치, 만능렌치, 옵셋렌치, 토크렌치, 육각렌치, 그립망치, 볼렌치, 몽키렌치, 별렌치세트, 센터펀치, 플라이어렌치, 고무망치",펜치,,,8인치,False,펜치,True
granite4.1:8b,8피스 플라이어세트,success,플라이어세트,"플라이어세트, 플라이어, 플라이어렌치, 스냅링플라이어, 롱노즈플라이어, 바이스그립플라이어, 굽은노즈플라이어, 워터펌프플라이어, 다이아고날플라이어, 드라이버세트, 피스제거용비트, 다이스세트, 스패너세트, 세트, 공구세트",플라이어세트,,,,False,플라이어세트,True
granite4.1:8b,?드펌프,success,에어펌프,"에어펌프, 자전거펌프, 워터펌프플라이어, F클램프, 클램프미터, 안전로프, 파이프렌치, 드라이버, 핸드카트, T핸드드라이버, 점프케이블, 에어컴프레서, 앤드컷팅니퍼, 드릴비트, SDS드릴비트",에어펌프,,,,False,,
granite4.1:8b,?치,success,펜치,"펜치, 렌치, 망치, 볼렌치, 핀펀치, 돌망치, 가스토치, 토크렌치, 센터펀치, 그립망치, 몽키렌치, 옵셋렌치, 만능렌치, 육각렌치, 고무망치",망치,,,,False,,
granite4.1:8b,A형 4단 사다리,success,A형사다리,"A형사다리, 사다리, 원형톱, 고속절단기, 절단석, 다목적가위, 실리콘건, 다림추, F클램프, 배터리팩, 다이아고날플라이어, 와이어스트리퍼, 다이스세트, 레이저거리측정기, 타일컷터",A형사다리,,,,False,A형사다리,True
granite4.1:8b,A형 6단 사다리,success,A형사다리,"A형사다리, 사다리, 원형톱, 고속절단기, 절단석, 다목적가위, 배터리팩, 다이아고날플라이어, 로터리해머드릴, 육각렌치, 목공줄, 다림추, 실리콘건, 다이스세트, 레이저거리측정기",A형사다리,,,,False,,
granite4.1:8b,A형 사다리,success,A형사다리,"A형사다리, 사다리, 원형톱, 다목적가위, 다림추, 배터리팩, 다이아고날플라이어, 다이스세트, 와이어스트리퍼, 로터리해머드릴, 레이저거리측정기, 콘크리트니퍼, 실리콘건, 줄자, 목공줄",A형사다리,,,,False,A형사다리,True
granite4.1:8b,A형사다리(1.45M),success,A형사다리,"A형사다리, 사다리, 원형톱, 다목적가위, 다이아고날플라이어, 레이저거리측정기, 목공줄, 와이어스트리퍼, 콘크리트니퍼, 배터리팩, 로터리해머드릴, 줄자, 다림추, 수평기, 점프케이블",A형사다리,,,길이 1.45미터,False,A형사다리,True
granite4.1:8b,BOMANN 전동드릴,success,전동드릴,"전동드릴, 전동드라이버, 충전드릴, 전동타카, 전동압착기, 전동공구세트, 임팩트드릴, 충전해머드릴, 해머드릴, 목공용드릴비트, 철공용드릴비트, 로터리해머드릴, 드릴비트, 철공용드릴비트세트, 전선릴",전동드릴,보만(BOMANN),,,False,전동드릴,True
granite4.1:8b,BOSCH GSB18V-21,success,SDS드릴비트,"SDS드릴비트, PVC컷터, 고압세척기, 바이스그립플라이어, 다목적가위, LED손전등, 송풍기, 글루스틱, 스프링배관청소기, 고속절단기, 철판가위, 테이블톱, 왕복톱(레시프로쏘), 철공용드릴비트세트, 그립망치",드릴비트,보쉬(BOSCH),배터리,,False,충전해머드릴,False
granite4.1:8b,BOSCH Professional 전동드라이브,success,전동드라이버,"전동드라이버, 전동드릴, 드라이버, 전동타카, 전동압착기, 전동공구세트, 드라이버세트, 양용드라이버, T핸드드라이버, 충전임팩트드라이버, 정밀드라이버세트, PVC컷터, 임팩트드라이버, SDS드릴비트, 충전드릴",전동드라이버,보쉬(BOSCH),,,False,전동드라이버,True
granite4.1:8b,BOSCH 엑세서리 드릴 세트,success,드릴비트세트,"드릴비트세트, 콘크리트드릴비트세트, 철공용드릴비트세트, SDS드릴비트, 세트, 임팩트드릴, 공구세트, 충전드릴, 전동드릴, 드라이버세트, 끌세트, 탭세트, 공구함세트, 드릴비트, 콘크리트용드릴비트",드릴비트세트,보쉬(BOSCH),,,False,드릴비트세트,True
granite4.1:8b,BOSCH 전동드릴,success,전동드릴,"전동드릴, 전동드라이버, 충전드릴, SDS드릴비트, 전동압착기, 전동타카, 전동공구세트, 임팩트드릴, 해머드릴, 충전해머드릴, 목공용드릴비트, 철공용드릴비트, 전선릴, 철공용드릴비트세트, 드릴비트",전동드릴,보쉬(BOSCH),,,False,전동드릴,True
granite4.1:8b,F 클램프,success,F클램프,"F클램프, 클램프미터, 점프케이블, 자전거펌프, 에어펌프, 안전로프, 파이프렌치, 워터펌프플라이어, 그립망치, 에어컴프레서, 플라이어렌치, 스프링배관청소기, 핀펀치, 스냅링플라이어, T핸드드라이버",F클램프,,,,False,F클램프,True
granite4.1:8b,HSS쇠톱날,success,쇠톱,"쇠톱, SDS드릴비트, 쇠지렛대, 접톱, 톱, 전정톱, 목공톱, 원형톱, 테이블톱, 목공용접톱, 다이아고날플라이어, 왕복톱(레시프로쏘), 육각렌치, 그립망치, 전동드릴",쇠톱,,,,False,,
granite4.1:8b,Kamaki 전지가위(굵은 가지용),success,전지가위,"전지가위, 고지가위, 다목적가위, 철판가위, 쇠지렛대, 전정톱, 전동타카, 전동압착기, 가스토치, 디지털수평기, 전동공구세트, 충전해머드릴, 검전기, 충전드릴, 목공용접톱",전지가위,카마키(Kamaki),전지,굵은 가지용,False,전지가위,True
granite4.1:8b,Kamaki 전지가위(잔 가지용),success,전지가위,"전지가위, 고지가위, 다목적가위, 철판가위, 쇠지렛대, 전동타카, 전정톱, 가스토치, 전동압착기, 디지털수평기, 충전해머드릴, 전동공구세트, 충전드릴, 검전기, 자전거펌프",전지가위,카마키(Kamaki),전지,,False,전지가위,True
