model,input_name,predicted,ground_truth,rag_top1,gt_in_candidates,gt_rank_in_candidates,fallback_used,input_dirty_types,system_failure_type,error_detail_type
granite4.1:3b,복스세트,공구세트,소켓렌치세트,다이스세트,False,-1,False,세트_복합,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,볼트카타,납볼망치,볼트컷터,볼트컷터,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,비트세트,드릴비트세트,비트세트,비트세트,True,1,False,세트_복합,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,비트세트,드릴비트세트,비트세트,비트세트,True,1,False,세트_복합,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,빠루,빠루망치,쇠지렛대,빠루망치,False,-1,False,일본어_잔재,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,빠루망치,망치,빠루망치,빠루망치,True,1,False,일본어_잔재,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,빠루망치,망치,빠루망치,빠루망치,True,1,False,일본어_잔재,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,뺀찌,핀펀치,펜치,핀펀치,True,15,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,뺀치,돌망치,펜치,망치,True,2,False,일본어_잔재,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,세신 몽키 스패너 12,스패너,몽키렌치,스패너,True,4,True,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,세신 몽키 스패너 8,스패너,몽키렌치,스패너,True,4,True,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,쇠톱대,쇠지렛대,쇠톱,쇠톱,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,수평대(디월트),디지털수평기,수평기,수평기,True,1,False,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,수평자,레이저수평기,수평기,수평기,True,1,False,단순명사형,LLM_유사공구_오선택,동일계열_공구_혼동
granite4.1:3b,수평자,레이저수평기,수평기,수평기,True,1,False,단순명사형,LLM_유사공구_오선택,동일계열_공구_혼동
granite4.1:3b,스킬 함마드릴,전동드릴,해머드릴,해머드릴,True,1,False,일본어_잔재,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,스패너세트,스패너,스패너세트,스패너세트,True,1,False,세트_복합,LLM_유사공구_오선택,동일계열_공구_혼동
granite4.1:3b,스프링청소기,직소기,스프링배관청소기,스프링배관청소기,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,실리콘건,에어건,실리콘건,실리콘건,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,실리콘건,에어건,실리콘건,실리콘건,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,아임삭 콤보드릴,해머드릴,충전드릴,임팩트드릴,True,4,False,브랜드명_혼입,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,자석수평,레이저수평기,수평기,수평기,True,1,False,단순명사형,LLM_유사공구_오선택,동일계열_공구_혼동
granite4.1:3b,전기릴선,전동드릴,전선릴,전선릴,True,1,False,동력원_명시,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,전기릴선,전동드릴,전선릴,전선릴,True,1,False,동력원_명시,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,전기해머드릴,전동드릴,해머드릴,해머드릴,True,1,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,전동 무선드릴,전동드릴,충전드릴,전동드릴,True,3,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,전동드릴(무선),전동드릴,충전드릴,전동드릴,True,4,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,전동드릴(보쉬 GSR14.4-2),전동드릴,충전드릴,전동드릴,True,3,False,브랜드명_혼입 | 규격_속성_혼입 | 모델번호_포함,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,전동드릴(충전식),전동드릴,충전드릴,전동드릴,True,2,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,전동일자톱,전동드라이버,왕복톱(레시프로쏘),전동타카,False,-1,False,동력원_명시,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,전동일자톱,전동드라이버,왕복톱(레시프로쏘),전동타카,False,-1,False,동력원_명시,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,전동충전드릴,전동드릴,충전드릴,충전드릴,True,1,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,전선릴,전동드릴,전선릴,전선릴,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,전정가위,전정톱,전지가위,전지가위,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,절단석,고속절단기,절단석,절단석,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,조경가위,다목적가위,전지가위,철판가위,True,4,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,철기리,철판가위,철공용드릴비트,철판가위,True,3,True,일본어_잔재,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:3b,철판드릴비트,드릴비트,철공용드릴비트,철공용드릴비트,True,1,False,단순명사형,LLM_유사공구_오선택,드릴_드라이버_계열_혼동
granite4.1:3b,첼라,드라이버,워터펌프플라이어,드라이버,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,첼라,드라이버,워터펌프플라이어,드라이버,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,첼라,드라이버,워터펌프플라이어,드라이버,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,첼라 300,플라이어,워터펌프플라이어,플라이어,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,충전 그라인더,충전드릴,앵글그라인더,앵글그라인더,True,1,False,동력원_명시,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,충전드라이버,충전임팩트드라이버,전동드라이버,충전임팩트드라이버,True,4,True,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,충전송풍기,충전드릴,송풍기,송풍기,True,1,False,동력원_명시,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,충전전동드릴,전동드릴,충전드릴,충전드릴,True,1,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,충전함마드릴(디월트),전동드릴,충전해머드릴,충전드릴,True,2,False,브랜드명_혼입 | 동력원_명시 | 일본어_잔재,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:3b,타카핀,핀펀치,타카핀,타카핀,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,톱(접이식),목공용접톱,접톱,접톱,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,함마,공구함,망치,연마석,False,-1,False,일본어_잔재,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,함석가위,전지가위,철판가위,철판가위,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:3b,헤라 3인치,앵글그라인더,스크레퍼,앵글그라인더,False,-1,True,규격_속성_혼입,RAG_후보_누락,RAG_검색_실패
granite4.1:3b,헤라 5인치,앵글그라인더,스크레퍼,앵글그라인더,False,-1,True,규격_속성_혼입,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,보쉬 pushdrive,충전임팩트드라이버,전동드라이버,보안경,False,-1,False,브랜드명_혼입,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,"전동드릴(무선, 보쉬)",전동드릴,충전드릴,전동드릴,True,3,False,브랜드명_혼입 | 동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,(40)철기리 세트,비트세트,철공용드릴비트세트,세트,True,3,False,세트_복합 | 일본어_잔재,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,(45)에어펌프(자전거 공기주입기),에어펌프,자전거펌프,자전거펌프,True,1,False,동력원_명시,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,.몽키스패너200mm,편구스패너,몽키렌치,스패너,True,3,False,규격_속성_혼입 | 모델번호_포함,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,.몽키스패너300mm,편구스패너,몽키렌치,스패너,True,3,False,규격_속성_혼입 | 모델번호_포함,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,12P 3종 기리세트(육각씽크),육각렌치세트,드릴비트세트,육각렌치세트,True,10,False,세트_복합 | 일본어_잔재 | 모델번호_포함,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,12인치 몽키스패너,스패너,몽키렌치,스패너,True,2,True,규격_속성_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,13RE,망치,해머드릴,LED투광기,False,-1,False,모델번호_포함,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,2단사다리,A형사다리,사다리,사다리,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,300mm첼라,앵글그라인더,워터펌프플라이어,플라이어,False,-1,False,모델번호_포함,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,3단사다리,A형사다리,사다리,사다리,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,BOSCH GSB18V-21,드릴비트,충전해머드릴,SDS드릴비트,False,-1,False,브랜드명_혼입 | 규격_속성_혼입 | 모델번호_포함,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,LED 랜턴,LED투광기,LED손전등,LED손전등,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,LED후레쉬,LED작업등,LED손전등,LED손전등,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,L렌지세트,T렌치세트,육각렌치세트,T렌치세트,True,5,False,세트_복합,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,L렌지셋트,소켓렌치세트,육각렌치세트,옵셋렌치,True,6,False,세트_복합,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,L렌치 세트,소켓렌치세트,육각렌치세트,T렌치세트,True,5,False,세트_복합,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,L렌치세트,소켓렌치세트,육각렌치세트,T렌치세트,True,7,False,세트_복합,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,L렌치세트(9pcs),소켓렌치세트,육각렌치세트,T렌치세트,True,7,False,규격_속성_혼입 | 세트_복합,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,L형 렌치세트,소켓렌치세트,육각렌치세트,별렌치세트,True,5,False,세트_복합,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,L형 렌치세트,소켓렌치세트,육각렌치세트,별렌치세트,True,5,False,세트_복합,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,L형 렌치센트,소켓렌치세트,육각렌치세트,렌치,True,6,False,단순명사형,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,bosch3(무선전동드릴),전동드릴,충전드릴,전동드릴,True,2,False,브랜드명_혼입 | 동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,usb 충전식 드라이버,충전임팩트드라이버,전동드라이버,충전임팩트드라이버,True,3,True,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,가정용 미니드릴 Set,드릴비트세트,충전드릴,SDS드릴비트,True,6,False,세트_복합,LLM_후보내_오선택,세트_단품_혼동
granite4.1:8b,갓다,타카,커터,사다리,False,-1,False,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,강력절단기,강력니퍼,볼트컷터,고속절단기,True,15,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,강력절단기(45cm),고속절단기,볼트컷터,고속절단기,False,-1,False,규격_속성_혼입 | 모델번호_포함,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,계양임팩드릴,해머드릴,임팩트드릴,임팩트드릴,True,1,False,브랜드명_혼입,LLM_유사공구_오선택,드릴_드라이버_계열_혼동
granite4.1:8b,고글,글루건,보안경,글루건,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,공구함키트박스(디월트),공구함세트,공구함,공구함,True,1,False,브랜드명_혼입 | 세트_복합,LLM_유사공구_오선택,동일계열_공구_혼동
granite4.1:8b,기리세트,공구세트,드릴비트세트,세트,True,9,False,세트_복합 | 일본어_잔재,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,기리세트(10p),비트세트,드릴비트세트,세트,True,8,False,세트_복합 | 일본어_잔재 | 모델번호_포함,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,기리셋트,세트,드릴비트세트,옵셋렌치,False,-1,False,세트_복합 | 일본어_잔재,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,노기스,롱노즈플라이어,버니어캘리퍼스,롱노즈플라이어,False,-1,True,일본어_잔재,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,디월트 DCD709L2,드릴비트세트,충전드릴,LED작업등,False,-1,False,브랜드명_혼입 | 모델번호_포함,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,디월트 타카,타카,건타카,타카,True,4,False,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,락킹 플라이어,플라이어,바이스그립플라이어,플라이어,True,8,False,단순명사형,LLM_유사공구_오선택,동일계열_공구_혼동
granite4.1:8b,랜턴,렌치,LED손전등,렌치,False,-1,False,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,몽키 10인치,만능렌치,몽키렌치,몽키렌치,True,1,False,규격_속성_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,몽키스패너(250mm 세신),편구스패너,몽키렌치,스패너,True,4,False,브랜드명_혼입 | 규격_속성_혼입 | 모델번호_포함,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,밀워키 M12 BID,드릴비트세트,충전임팩트드라이버,몽키렌치,False,-1,False,브랜드명_혼입,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,보쉬 13RE,볼렌치세트,해머드릴,보안경,False,-1,False,브랜드명_혼입 | 모델번호_포함,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,보쉬멀티기리세트,멀티테스터,드릴비트세트,멀티테스터,False,-1,False,브랜드명_혼입 | 세트_복합 | 일본어_잔재,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,복스세트,다이스세트,소켓렌치세트,다이스세트,False,-1,False,세트_복합,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,볼트카타,볼렌치,볼트컷터,볼트컷터,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,빠루,빠루망치,쇠지렛대,빠루망치,False,-1,False,일본어_잔재,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,뺀치,망치,펜치,망치,True,2,False,일본어_잔재,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,세신 몽키 스패너 10,스패너,몽키렌치,스패너,True,4,True,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,세신 몽키 스패너 12,스패너,몽키렌치,스패너,True,4,True,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,세신 몽키 스패너 8,스패너,몽키렌치,스패너,True,4,True,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,수평계,디지털수평기,수평기,수평기,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,수평대,디지털수평기,수평기,수평기,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,수평대(450mm),디지털수평기,수평기,수평기,True,1,False,규격_속성_혼입 | 모델번호_포함,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,수평대(디월트),디지털수평기,수평기,수평기,True,1,False,브랜드명_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,아임삭 콤보드릴,임팩트드릴,충전드릴,임팩트드릴,True,4,False,브랜드명_혼입,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,전기해머드릴,충전해머드릴,해머드릴,해머드릴,True,1,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,전동 드릴,전동드라이버,전동드릴,전동드릴,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,전동드릴(무선),전동드릴,충전드릴,전동드릴,True,4,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,전동드릴(보쉬 GSR14.4-2),전동드릴,충전드릴,전동드릴,True,3,False,브랜드명_혼입 | 규격_속성_혼입 | 모델번호_포함,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,전동일자톱,전동타카,왕복톱(레시프로쏘),전동타카,False,-1,False,동력원_명시,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,전동일자톱,전동타카,왕복톱(레시프로쏘),전동타카,False,-1,False,동력원_명시,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,전동해머드릴,충전해머드릴,해머드릴,해머드릴,True,1,False,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,접톱,목공용접톱,접톱,접톱,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,접톱,목공용접톱,접톱,접톱,True,1,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,조경가위,다목적가위,전지가위,철판가위,True,4,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,집톱,톱,접톱,톱,True,2,False,단순명사형,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,철기리,철판가위,철공용드릴비트,철판가위,True,3,False,일본어_잔재,LLM_후보내_오선택,본체_부속품_혼동
granite4.1:8b,첼라,드라이버,워터펌프플라이어,드라이버,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,첼라,드라이버,워터펌프플라이어,드라이버,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,첼라,드라이버,워터펌프플라이어,드라이버,False,-1,True,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,첼라 300,플라이어,워터펌프플라이어,플라이어,False,-1,False,단순명사형,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,충전드라이버,충전임팩트드라이버,전동드라이버,충전임팩트드라이버,True,4,True,동력원_명시,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,펜치(8인치),파이프렌치,펜치,펜치,True,1,False,규격_속성_혼입,LLM_후보내_오선택,완전_다른_공구_선택
granite4.1:8b,함마,해머드릴,망치,연마석,False,-1,False,일본어_잔재,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,함마드릴,충전해머드릴,해머드릴,해머드릴,True,1,False,일본어_잔재,LLM_유사공구_오선택,동력원_분류_오류
granite4.1:8b,헤라 3인치,렌치,스크레퍼,앵글그라인더,False,-1,False,규격_속성_혼입,RAG_후보_누락,RAG_검색_실패
granite4.1:8b,헤라 5인치,앵글그라인더,스크레퍼,앵글그라인더,False,-1,False,규격_속성_혼입,RAG_후보_누락,RAG_검색_실패
