Input_Name,status,rag_top1,rag_candidates,standard_name,brand,power_source,specification,fallback_used,gt_standard_name,is_correct
[고장]그라인더,success,앤드컷팅니퍼,"앤드컷팅니퍼, 쇠지렛대, 와이어스트리퍼, 굽은노즈플라이어, 전동드라이버",앤드컷팅니퍼,,,,False,,
[보쉬]테이블쏘(10인치),success,테이블톱,"테이블톱, 고무망치, 편구스패너, 타일컷터, 쇠지렛대",테이블톱,BOSCH,,10인치,False,테이블톱,True
bosch,success,볼렌치,"볼렌치, 타카, 펜치, 장도리, 공구함",볼렌치,보쉬(BOSCH),,,True,,
bosch2(무선전동드릴),success,정밀드라이버세트,"정밀드라이버세트, 전동공구세트, 드라이버세트, 고속절단기, 철공용드릴비트",드라이버세트,보쉬(BOSCH),충전식(무선),,False,충전드릴,False
bosch3(무선전동드릴),success,정밀드라이버세트,"정밀드라이버세트, 드라이버세트, 전동공구세트, 고속절단기, 철공용드릴비트",전동공구세트,보쉬(BOSCH),충전식(무선),,False,충전드릴,False
led 작업등,success,전지가위,"전지가위, 전동압착기, 석고대패, 전동공구세트, 공구세트",전지가위,,,,False,LED작업등,False
led손전등,success,공구세트,"공구세트, 송풍기, 드릴비트세트, 손타카, 직각자",송풍기,,,,False,LED손전등,False
pvc파이프커터,success,PVC컷터,"PVC컷터, SDS드릴비트, 목공용드릴비트, 정밀드라이버세트, 전동공구세트",PVC컷터,,,,False,PVC컷터,True
ttc 펜치(6인치),success,소켓렌치세트,"소켓렌치세트, 스패너세트, 만능렌치, 전동공구세트, 편구스패너",편구스패너,TTC,,6인치,False,펜치,False
usb 충전식 드라이버,success,충전임팩트드라이버,"충전임팩트드라이버, 배터리팩, 충전드릴, 드라이버세트, 철공용드릴비트",충전드릴,,충전식(무선),,False,전동드라이버,False
utp케이블타카,success,전동타카,"전동타카, 건타카, 육각렌치, 장도리, 빠루망치",전동타카,,,,False,,
ㄷ자형 타카,success,플라이어,"플라이어, 굽은노즈플라이어, 라쳇렌치세트, 핀펀치, 플라이어렌치",플라이어,,,,False,,
ㄷ형 타카핀,success,핀펀치,"핀펀치, 플라이어, 굽은노즈플라이어, 옵셋렌치, 플라이어렌치",핀펀치,,,,False,타카핀,False
가스 검지기,success,가스토치,"가스토치, 석고대패, 고속절단기, 공구세트, 철공용드릴비트",가스토치,,가스,,False,,
가스 누설 측정기,success,가스토치,"가스토치, 고속절단기, 라돈측정기, 클램프미터, 전동공구세트",라돈측정기,,가스,,False,,
가스검지기,success,가스토치,"가스토치, 고속절단기, 정밀드라이버세트, 석고대패, 라돈측정기",라돈측정기,,가스,,False,,
가스탐지기,success,가스토치,"가스토치, 정밀드라이버세트, 라돈측정기, 고속절단기, 석고대패",라돈측정기,,가스,,False,,
가스토치,success,가스토치,"가스토치, 빠루망치, 에어건, 그립망치, 돌망치",가스토치,,가스,,False,가스토치,True
가스토치(휴대용) 1개,success,가스토치,"가스토치, 전동공구세트, 공구세트, 고속절단기, 드릴비트세트",가스토치,,가스,휴대용,False,,
가열총(열풍기),success,드릴비트,"드릴비트, 볼트컷터, 송풍기, 가스토치, 석고대패",송풍기,,,,False,열풍기,False
가위,success,스패너,"스패너, 손타카, 절단석, 전지가위, 돌망치",전지가위,,,,False,,
가위(고지가위),success,그립망치,"그립망치, 납볼망치, 돌망치, 목공줄, 전지가위",전지가위,,,,False,,
가위(다목적),success,다목적가위,"다목적가위, 전지가위, 납볼망치, 고지가위, 직각자",다목적가위,,,,False,,
가위(양손),success,손타카,"손타카, 목공줄, 절단석, 스패너세트, 납볼망치",손타카,,,,False,,
가위(양손_)대(자루),success,전동타카,"전동타카, 만능렌치, 빠루망치, 고무망치, 편구스패너",만능렌치,,,,False,,
가위류,success,그립망치,"그립망치, 돌망치, 장도리, 빠루망치, 만능렌치",장도리,,,,False,,
가정?차량용 공구세트,success,정밀드라이버세트,"정밀드라이버세트, 공구세트, 전동공구세트, 공구함세트, 목공용드릴비트",공구세트,,,,False,,
가정사다리 3단,success,A형사다리,"A형사다리, 사다리, 다림추, 끌세트, 전지가위",사다리,,,,False,,
가정용 공구 세트,success,공구함세트,"공구함세트, 육각렌치세트, 공구세트, 전동공구세트, 기어렌치세트",공구세트,,,,False,,
가정용 공구세트,success,공구함세트,"공구함세트, 공구세트, 전동공구세트, 육각렌치세트, 기어렌치세트",공구세트,,,,False,공구세트,True
가정용 공구세트,success,공구함세트,"공구함세트, 공구세트, 전동공구세트, 육각렌치세트, 기어렌치세트",공구세트,,,,False,공구세트,True
가정용 공구세트 #25PCS,success,정밀드라이버세트,"정밀드라이버세트, 전동공구세트, SDS드릴비트, 공구세트, 공구함세트",공구세트,,,,False,,
"가정용 공구세트 (예약시 전화주세요 02-2241-5084) 2박3일 1,000원",success,냉동라쳇렌치,"냉동라쳇렌치, 버니어캘리퍼스, 앤드컷팅니퍼, 충전해머드릴, 다이아고날플라이어",냉동라쳇렌치,,,,True,,
가정용 공구세트18pcs,success,고속절단기,"고속절단기, 공구함세트, 목공용드릴비트, 전동공구세트, 정밀드라이버세트",공구함세트,,,,False,,
가정용 공구세트20pcs,success,목공용드릴비트,"목공용드릴비트, 공구함세트, 철공용드릴비트세트, 정밀드라이버세트, 전동공구세트",공구함세트,,,,False,,
가정용 공구셋트 1개,success,소켓렌치세트,"소켓렌치세트, 전동공구세트, 스패너세트, 기어렌치세트, 전지가위",전동공구세트,,,,False,,
가정용 기본공구세트,success,공구함세트,"공구함세트, 육각렌치세트, 정밀드라이버세트, 전동공구세트, 공구세트",공구세트,,,,False,,
가정용 미니드릴 Set,success,공구함세트,"공구함세트, 정밀드라이버세트, 전동공구세트, 공구세트, 육각렌치세트",공구세트,,,,False,충전드릴,False
가정용 사다,success,납볼망치,"납볼망치, 전지가위, 돌망치, 손타카, 공구함",공구함,,,,False,,
가정용 사다리,success,A형사다리,"A형사다리, 사다리, 다림추, 전지가위, 수평기",사다리,,,,False,사다리,True
가정용 소형 드릴,success,전선릴,"전선릴, 와이어스트리퍼, 편구스패너, 쇠지렛대, 타일컷터",전선릴,,,"소형, 가정용",True,전동드릴,False
가정용 일반 2단사다리,success,A형사다리,"A형사다리, 사다리, 끌세트, 전동공구세트, 전지가위",사다리,,,,False,,
가정용 일반 3단사다리,success,A형사다리,"A형사다리, 사다리, 끌세트, 전동공구세트, 다림추",사다리,,,,False,,
가정용 절단기,success,그립망치,"그립망치, 절단석, 돌망치, 납볼망치, 전지가위",절단석,,,,False,,
가정용공구 세트,success,육각렌치세트,"육각렌치세트, 공구함세트, 고지가위, 조합렌치세트, 전동공구세트",공구함세트,,,,False,,
가정용공구세트,success,육각렌치세트,"육각렌치세트, 공구함세트, 고지가위, 전동공구세트, 공구세트",공구세트,,,,False,,
가정용공구세트(18pcs),success,육각렌치세트,"육각렌치세트, SDS드릴비트, 정밀드라이버세트, 전동공구세트, 공구함세트",공구함세트,,,,False,공구세트,False
가정용공구세트(25pcs),success,육각렌치세트,"육각렌치세트, 공구함세트, 정밀드라이버세트, 전동공구세트, SDS드릴비트",공구함세트,,,,False,공구세트,False
가정용공구셋트,success,전지가위,"전지가위, 납볼망치, 기어렌치세트, 소켓렌치세트, 조합렌치세트",조합렌치세트,,,,False,,
가정용공구함세트,success,공구함세트,"공구함세트, 육각렌치세트, 공구세트, 조합렌치세트, 기어렌치세트",공구함세트,,,,False,,
가정용사다리,success,A형사다리,"A형사다리, 사다리, 다림추, 전지가위, 수평기",사다리,,,,False,,
가정용일반공구세트,success,육각렌치세트,"육각렌치세트, 공구함세트, 전동공구세트, 정밀드라이버세트, 조합렌치세트",공구함세트,,,,False,,
가정용전동공구세트,success,전동공구세트,"전동공구세트, 정밀드라이버세트, 육각렌치세트, 공구세트, 공구함세트",전동공구세트,,유선,,False,,
각도조절 작업용 LED 조명,success,LED투광기,"LED투광기, LED손전등, LED작업등, 라돈측정기, 레이저수평기",LED작업등,,,,False,,
각도컷팅기(몰딩겸용),success,만능렌치,"만능렌치, 타일컷터, 스패너세트, 빠루망치, 그립망치",만능렌치,,,,False,,
각도톱,success,접톱,"접톱, 톱, 쇠톱, 원형톱, 전정톱",원형톱,,,,False,,
각삽,success,T렌치세트,"T렌치세트, 기어렌치세트, 공구세트, 전지가위, 목공줄",공구세트,,,,False,,
각삽(1),success,조합렌치세트,"조합렌치세트, T렌치세트, 기어렌치세트, 스패너세트, 소켓렌치세트",조합렌치세트,,,,True,,
갓다,success,렌치,"렌치, 플라이어, 고무망치, 전선릴, 플라이어렌치",렌치,,,,True,커터,False
강력 절단기,success,강력니퍼,"강력니퍼, 절단석, 전동압착기, 고속절단기, 드릴비트",고속절단기,,,,False,,
강력니퍼,success,강력니퍼,"강력니퍼, 만능렌치, 빠루망치, 전동압착기, 돌망치",강력니퍼,,,,False,강력니퍼,True
강력절단기,success,고속절단기,"고속절단기, 전동압착기, 강력니퍼, 목공용드릴비트, 철공용드릴비트",고속절단기,,,,False,볼트컷터,False
강력절단기(45cm),success,철공용드릴비트,"철공용드릴비트, 클램프미터, 목공용드릴비트, 고속절단기, 철공용드릴비트세트",고속절단기,,,45cm,False,볼트컷터,False
강력절단기45CM,success,고속절단기,"고속절단기, 철공용드릴비트, 클램프미터, 목공용드릴비트, 철공용드릴비트세트",고속절단기,,,45CM,False,,
거리측정기,success,라돈측정기,"라돈측정기, 육각렌치, 육각렌치세트, 수평기, SDS드릴비트",라돈측정기,,,,False,레이저거리측정기,False
거짓말탐지기,success,임팩트드릴,"임팩트드릴, 임팩트드라이버, 납볼망치, 직각자, 돌망치",임팩트드릴,,,,True,,
건 타카,success,만능렌치,"만능렌치, 빠루망치, 임팩트드릴, 에어건, 해머드릴",해머드릴,,,,False,,
건습식 청소기(집진형),success,스프링배관청소기,"스프링배관청소기, 목공용드릴비트, 고속절단기, 목공줄, 드릴비트세트",스프링배관청소기,,,,False,,
건식다리미,success,그립망치,"그립망치, 모종삽, 육각렌치, 납볼망치, 빠루망치",그립망치,,,,False,,
건타카,success,건타카,"건타카, 전동타카, 장도리, 타카, 돌망치",건타카,,,,False,건타카,True
건타카 AT-519 아펙스,success,전동공구세트,"전동공구세트, 편구스패너, 양용드라이버, 전동타카, 전지가위",전동타카,,,,False,,
건타카(다기능),success,건타카,"건타카, 전지가위, 만능렌치, 납볼망치, T렌치세트",건타카,,,다기능,False,,
건타카(다기능),success,건타카,"건타카, 전지가위, 만능렌치, 납볼망치, T렌치세트",건타카,,,다기능,False,,
건타카(손타카),success,건타카,"건타카, 빠루망치, 전동타카, 만능렌치, 손타카",손타카,,,,False,,
건타카+타카핀,success,타카핀,"타카핀, 건타카, 전동타카, 타카, 몽키렌치",전동타카,,,,False,,
건타카+핀,success,소켓렌치세트,"소켓렌치세트, 스패너세트, 전동타카, T렌치세트, 기어렌치세트",전동타카,,,,False,,
건타카/타카핀 추가시 개당 500원 추가,success,충전해머드릴,"충전해머드릴, 라쳇렌치세트, 볼렌치세트, 소켓렌치세트, 편구스패너",충전해머드릴,,,,True,,
건타카핀,success,건타카,"건타카, 전동타카, 타카핀, 볼렌치, 육각렌치",타카핀,,,,False,,
검전기,success,검전기,"검전기, 커터칼, 안전로프, 드릴비트, 공구세트",검전기,,,,False,검전기,True
검전드라이버,success,스패너,"스패너, 스패너세트, 끌세트, 목공줄, 양용드라이버",양용드라이버,,,,False,검전기,False
겸용드라이버,success,빠루망치,"빠루망치, 만능렌치, 전지가위, 그립망치, 직각자",만능렌치,,,,False,양용드라이버,False
겸용드라이버(4150),success,드라이버세트,"드라이버세트, 정밀드라이버세트, 전동공구세트, 고속절단기, 소켓렌치세트",정밀드라이버세트,,,,False,,
겸용드라이버(6200),success,정밀드라이버세트,"정밀드라이버세트, 드라이버세트, 고속절단기, 전동공구세트, 공구세트",드라이버세트,,,,False,,
겸용해머드릴(GBH5-38X),success,소켓렌치세트,"소켓렌치세트, 스패너세트, 전동공구세트, 드릴비트세트, 만능렌치",드릴비트세트,,,,False,해머드릴,False
경광등,success,라돈측정기,"라돈측정기, 직각자, 별렌치세트, 열화상카메라, 연마석",라돈측정기,,,,False,,
경랑첼라(10인치),success,바이스그립플라이어,"바이스그립플라이어, 냉동라쳇렌치, 앵글그라인더, 다이아고날플라이어, 스냅링플라이어",앵글그라인더,,,10인치,False,,
경랑첼라(12인치),success,냉동라쳇렌치,"냉동라쳇렌치, 다이아고날플라이어, 옵셋렌치, 플라이어렌치, 앤드컷팅니퍼",앤드컷팅니퍼,,,12인치,False,,
경량 몽키,success,고무망치,"고무망치, 건타카, 편구스패너, 몽키렌치, 전동타카",몽키렌치,,,,False,,
경량 몽키렌치,success,몽키렌치,"몽키렌치, 토크렌치, 전동타카, 와이어스트리퍼, 볼렌치세트",몽키렌치,,,경량,False,몽키렌치,True
경량몽키,success,건타카,"건타카, 고무망치, 빠루망치, 전동타카, 만능렌치",만능렌치,,,,False,몽키렌치,False
경량몽키(10인치),success,냉동라쳇렌치,"냉동라쳇렌치, 옵셋렌치, 다이아고날플라이어, 바이스그립플라이어, 플라이어렌치",바이스그립플라이어,,,10인치,False,,
