"구분자(PK)","공구 대분류 코드","공구 대분류","공구 중분류 코드","공구 중분류","공구 이름","공구 모델","과금기준","요금","요금(과금기준 + 요금)","수량","장소 PK","대여장소명","상세주소","위치(위도,경도)","위도","경도","웹사이트주소","전화번호","평일오픈시간","평일클로즈시간","토요일오픈시간","토요일클로즈시간","일요일오픈시간","일요일클로즈시간","공휴일오픈시간","공휴일클로즈시간","생성일시"
"16319","4","기타공구","44","기타공구","방역소독기","","1일","0","1일 1000원","1","496","다산동주민센터 공구도서관","서울특별시 중구 신당동 432-24","37.55434,127.00828","37.55434","127.00828","","02-3396-8357","0900","1800","","","","","","","20240422185829"
"13595","4","기타공구","44","기타공구","배수구 청소기","","1회","0","무료","1","492","장충동 공구대여소","서울특별시 중구 장충동1가 37-14","37.56191,127.00784","37.56191","127.00784","","02-3396-8504","0900","1800","","","","","","","20220615170032"
"16267","4","기타공구","44","기타공구","배터리충전기","","1회","0","무료","1","502","중림동주민센터 공구 및 물품 대여소","서울특별시 중구 만리동2가 273","37.5547875,126.9645476","37.5547875","126.9645476","","02-3396-6927","0900","1800","","","","","","","20240403150314"
"11086","4","기타공구","44","기타공구","벡터 스트리퍼","","1회","0","무료","1","13033","위례동주민센터","서울특별시 송파구 장지동 882","37.4812034,127.1439126","37.4812034","127.1439126","","02-2147-4950","0900","1800","","","","","","","20201125144111"
"9445","4","기타공구","44","기타공구","변기 관통기","","1회","0","무료","2","13013","일원1동 주민센터","서울특별시 강남구 일원동 712-3","37.4918388,127.0879628","37.4918388","127.0879628","","02-3423-8370","0900","1800","","","","","","","20181122103405"
"12267","4","기타공구","44","기타공구","보쉬 GLM 40 거리측정기","","1일","0","1일 1000원","1","262","석관동 공구대여소","서울특별시 성북구 화랑로 296","37.61296,127.06140","37.61296","127.06140","","02-2241-5760","0900","1800","","","","","","","20210930105346"
"13654","4","기타공구","44","기타공구","보쉬 수공구","","1회","0","무료","1","495","신당동주민센터 공구도서관","서울특별시 중구 신당동 300-6","37.5620364,127.0144345","37.5620364","127.0144345","","02-3396-6713","0900","1800","","","","","","","20220616165919"
"11144","4","기타공구","44","기타공구","보쉬 열풍기","","1일","0","1일 10000원","1","238","반포반딧불센터","서울특별시 서초구 신반포로42길 12 1층","37.50975,127.01846","37.50975","127.01846","","02-516-7887","1000","1800","","","","","","","20201125152736"
"16268","4","기타공구","44","기타공구","보쉬수공구세트","","1회","0","무료","2","502","중림동주민센터 공구 및 물품 대여소","서울특별시 중구 만리동2가 273","37.5547875,126.9645476","37.5547875","126.9645476","","02-3396-6927","0900","1800","","","","","","","20240403151838"
"15337","4","기타공구","44","기타공구","보안경","","1회","0","무료","2","166","흑석동주민센터 공구대여소","서울특별시 동작구 흑석한강로11","37.5058617,126.966612","37.5058617","126.966612","","02-820-2546","0900","1800","","","","","","","20230303142252"
"12497","4","기타공구","44","기타공구","보안경","","1일","0","1일 1000원","5","13168","집수리지원센터 공구대여소(건축과)","서울특별시 성북구 삼선동5가 411","37.5894,127.016749","37.5894","127.016749","","02-2241-2923","0900","1800","","","","","","","20211001131429"
"8911","4","기타공구","44","기타공구","보안경","","1일","0","무료","5","99","개봉2동 공구대여소","서울 구로구 개봉로16가길 17","37.4907879,126.8543442","37.4907879","126.8543442","","02-2620-7255","0900","1800","","","","","","","20180202133000"
"8983","4","기타공구","44","기타공구","보안경","","1회","0","무료","3","102","오류2동 공구대여소","서울특별시 구로구 오류동 172-76","37.4887725,126.8395642","37.4887725","126.8395642","","02-2620-7578","0900","1800","","","","","","","20180202133000"
"14451","4","기타공구","44","기타공구","보안경(물안경 타입)","","1회","0","무료","1","246","금호2-3가동 공구대여소","서울특별시 성동구 금호동2가 1212","37.55321,127.02092","37.55321","127.02092","","02-2286-7364","0900","1800","","","","","","","20220628092650"
"13557","4","기타공구","44","기타공구","보행보조기","","1일","0","1일 1000원","2","489","회현동 공구대여소","서울특별시 중구 회현동1가 164","37.5572864,126.9793216","37.5572864","126.9793216","","02-3396-6534","0900","1800","","","","","","","20220614172224"
"12355","4","기타공구","44","기타공구","볼렌치세트(8피스)","","1일","0","1일 500원","1","2432","화곡6동 주민센터 공구대여소","서울특별시 강서구 화곡동 980-1","37.551864,126.8501598","37.551864","126.8501598","","02-2600-7665","0900","1800","","","","","","","20210930154038"
"12356","4","기타공구","44","기타공구","볼렌치세트(9피스)","","1일","0","1일 500원","1","2432","화곡6동 주민센터 공구대여소","서울특별시 강서구 화곡동 980-1","37.551864,126.8501598","37.551864","126.8501598","","02-2600-7665","0900","1800","","","","","","","20210930154059"
"13658","4","기타공구","44","기타공구","볼트캇타","","1회","0","무료","1","495","신당동주민센터 공구도서관","서울특별시 중구 신당동 300-6","37.5620364,127.0144345","37.5620364","127.0144345","","02-3396-6713","0900","1800","","","","","","","20220616170216"
"17126","4","기타공구","44","기타공구","부탄가스토치","","1회","0","무료","1","246","금호2-3가동 공구대여소","서울특별시 성동구 금호동2가 1212","37.55321,127.02092","37.55321","127.02092","","02-2286-7364","0900","1800","","","","","","","20250107132552"
"10051","4","기타공구","44","기타공구","부탄가스히타","","1회","0","무료","2","13023","개포2동 주민센터 공구대여소","서울특별시 강남구 개포동 182","37.4897717,127.0689391","37.4897717","127.0689391","","02-3423-7758","0900","1800","","","","","","","20181127143801"
"9537","4","기타공구","44","기타공구","부탄가스히타","","1회","0","무료","1","13013","일원1동 주민센터","서울특별시 강남구 일원동 712-3","37.4918388,127.0879628","37.4918388","127.0879628","","02-3423-8370","0900","1800","","","","","","","20181122105846"
"9164","4","기타공구","44","기타공구","부탄가스히터","","1회","0","무료","1","13005","일원본동 주민센터","서울특별시 강남구 일원동 735-3","37.483362,127.0864614","37.483362","127.0864614","","02-3423-8253","0900","1800","","","","","","","20181119112311"
"16318","4","기타공구","44","기타공구","불법촬영감지카메라","","1일","0","1일 3000원","1","496","다산동주민센터 공구도서관","서울특별시 중구 신당동 432-24","37.55434,127.00828","37.55434","127.00828","","02-3396-8357","0900","1800","","","","","","","20240422184021"
"16327","4","기타공구","44","기타공구","블루투스 마이크","","1일","0","1일 1000원","1","496","다산동주민센터 공구도서관","서울특별시 중구 신당동 432-24","37.55434,127.00828","37.55434","127.00828","","02-3396-8357","0900","1800","","","","","","","20240422191121"
"16846","4","기타공구","44","기타공구","비트 세트","","1회","0","무료","1","461","응암2동 공유대여소","서울특별시 은평구 응암동 229-13","37.59458,126.92307","37.59458","126.92307","","02-351-5264","0900","1800","","","","","","","20240702083635"
"16417","4","기타공구","44","기타공구","빔프로젝트 스크린","","1일","0","1일 1000원","2","492","장충동 공구대여소","서울특별시 중구 장충동1가 37-14","37.56191,127.00784","37.56191","127.00784","","02-3396-8504","0900","1800","","","","","","","20240516135237"
"15812","4","기타공구","44","기타공구","빠루(쇠지렛대)","","1회","0","무료","1","161","이문제1동 공구대여소","서울특별시 동대문구 이문동 120-1","37.597861,127.0654478","37.597861","127.0654478","","02-2171-6610","0900","1800","","","","","","","20230719152604"
"14516","4","기타공구","44","기타공구","사다리","","1회","0","무료","1","499","신당5동 주민센터(공구대여)","서울특별시 중구 신당동 150-7","37.5651419,127.0218499","37.5651419","127.0218499","","02-3396-6834","1300","1700","","","","","","","20220628224606"
"14231","4","기타공구","44","기타공구","사다리","","1회","0","무료","1","471","사직동 공구대여소","서울특별시 종로구 경희궁1길 15","37.5713641,126.9706183","37.5713641","126.9706183","","02-2148-5033","0900","1800","","","","","","","20220623153954"
"9720","4","기타공구","44","기타공구","사다리","","1회","0","무료","1","13017","대치1동 주민센터 공구대여소","서울특별시 강남구 대치동 646-2","37.4931723,127.0567135","37.4931723","127.0567135","","02-3423-8326","0900","1800","","","","","","","20181123154529"
"17060","4","기타공구","44","기타공구","사다리(다기능, LS형) LS-5","","1회","0","무료","2","504","중림종합사회복지관","서울특별시 중구 중림동 156-176","37.5595228,126.9662513","37.5595228","126.9662513","","02-362-3348","0900","2000","0930","1500","","","","","20241204151305"
"12337","4","기타공구","44","기타공구","사다리A형 4단","","1일","0","1일 1000원","1","2432","화곡6동 주민센터 공구대여소","서울특별시 강서구 화곡동 980-1","37.551864,126.8501598","37.551864","126.8501598","","02-2600-7665","0900","1800","","","","","","","20210930153333"
"15377","4","기타공구","44","기타공구","삼각대","","1회","0","무료","1","13066","노량진2동주민센터 공구대여소","서울시 동작구 장승배기로19길 48","37.508509,126.937352","37.508509","126.937352","","02-820-2430","0900","1800","","","","","","","20230411112000"
"16326","4","기타공구","44","기타공구","삼각대 셀카봉","","1일","0","1일 1000원","1","496","다산동주민센터 공구도서관","서울특별시 중구 신당동 432-24","37.55434,127.00828","37.55434","127.00828","","02-3396-8357","0900","1800","","","","","","","20240422190921"
"15571","4","기타공구","44","기타공구","생활용 공구셋트","","1회","0","무료","1","13337","용두문화복지센터","고산자로28길 13","37.5753236,127.0391728","37.5753236","127.0391728","","","0600","2200","0900","1800","","","","","20230503134342"
"15181","4","기타공구","44","기타공구","소켓렌치세트","","1회","0","무료","1","454","불광1동 공구대여소","서울특별시 은평구 불광동 613-1","37.61036,126.93208","37.61036","126.93208","","02-351-5033 ","0900","1800","","","","","","","20221124155155"
"15489","4","기타공구","44","기타공구","소켓세트","","1회","0","무료","1","462","응암3동 공구도서관","서울특별시 은평구 불광천길 410-17(응암3동주민센터)","37.59223,126.91571","37.59223","126.91571","","02-351-5273","0900","1800","","","","","","","20230501121549"
"10017","4","기타공구","44","기타공구","소타카핀","","1회","0","무료","7","13022","도곡1동 주민센터","서울특별시 강남구 도곡동 892-6","37.488238,127.0390246","37.488238","127.0390246","","02-3423-7453","0900","1800","","","","","","","20181127141450"
"16331","4","기타공구","44","기타공구","소형 무선마이크 ","","1일","0","1일 2000원","1","496","다산동주민센터 공구도서관","서울특별시 중구 신당동 432-24","37.55434,127.00828","37.55434","127.00828","","02-3396-8357","0900","1800","","","","","","","20240422191356"
